Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
33,"JM Nester, HJ Yo","Symmetric teleparallel general relativity",1998,"arXiv preprint gr-qc/9809049","arxiv.org","http://arxiv.org/abs/gr-qc/9809049","http://scholar.google.com/scholar?cites=16340094295591328254&as_sdt=5,33&sciodt=0,33&hl=en&num=20",747,"2015-01-23",""
38,"JM Nester, RS Tung","A quadratic spinor Lagrangian for general relativity",1995,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF02107951","http://scholar.google.com/scholar?cites=14955223607831253038&as_sdt=5,33&sciodt=0,33&hl=en&num=20",748,"2015-01-23",""
44,"C Rovelli","Is there incompatibility between the ways time is treated in general relativity and in standard quantum mechanics",1991,"","philpapers.org","","http://scholar.google.com/scholar?cites=10507444935537448301&as_sdt=5,33&sciodt=0,33&hl=en&num=20",749,"2015-01-23","CITATION"
45,"EM Butterworth","On the structure and stability of rapidly rotating fluid bodies in general relativity. II-The structure of uniformly rotating pseudopolytropes",1976,"The Astrophysical Journal","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=16626728321040671669&as_sdt=5,33&sciodt=0,33&hl=en&num=20",750,"2015-01-23","HTML"
35,"J Earman, C Glymour","The gravitational red shift as a test of general relativity: History and analysis",1980,"Studies in History and Philosophy of Science Part A","Elsevier","http://www.sciencedirect.com/science/article/pii/0039368180900254","http://scholar.google.com/scholar?cites=7611337731912071759&as_sdt=5,33&sciodt=0,33&hl=en&num=20",751,"2015-01-23",""
40,"I Frick","The Computer Algebra System SHEEP, what it can and cannot do in General Relativity",1977,"","cds.cern.ch","","http://scholar.google.com/scholar?cites=13969582565162768649&as_sdt=5,33&sciodt=0,33&hl=en&num=20",752,"2015-01-23","CITATION"
38,"C Cattaneo","Conservation laws in general relativity",1959,"Il Nuovo Cimento (1955-1965)","Springer","http://www.springerlink.com/index/E44285K92J31047Q.pdf","http://scholar.google.com/scholar?cites=15513420776890811348&as_sdt=5,33&sciodt=0,33&hl=en&num=20",753,"2015-01-23",""
44,"YN Obukhov, VN Ponomariev, VV Zhytnikov","Quadratic Poincaré gauge theory of gravity: a comparison with the general relativity theory",1989,"General relativity and …","Springer","http://link.springer.com/article/10.1007/BF00763457","http://scholar.google.com/scholar?cites=1051321053544796898&as_sdt=5,33&sciodt=0,33&hl=en&num=20",754,"2015-01-23",""
444,"C Rovelli, L Smolin","Knot theory and quantum gravity",1988,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.61.1155","http://scholar.google.com/scholar?cites=14335373617058650082&as_sdt=5,33&sciodt=0,33&hl=en&num=20",755,"2015-01-23",""
46,"C Lämmerzahl","Quantum tests of the foundations of general relativity",1998,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/15/1/003","http://scholar.google.com/scholar?cites=1976383419232730421&as_sdt=5,33&sciodt=0,33&hl=en&num=20",756,"2015-01-23",""
46,"GS Hall, DA Negm","Physical structure of the energy-momentum tensor in general relativity",1986,"International journal of theoretical physics","Springer","http://link.springer.com/article/10.1007/BF00670766","http://scholar.google.com/scholar?cites=15362560548736296743&as_sdt=5,33&sciodt=0,33&hl=en&num=20",757,"2015-01-23",""
41,"H Bondi","On Datta's spherically symmetric systems in general relativity",1971,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00758151","http://scholar.google.com/scholar?cites=12773552300839519256&as_sdt=5,33&sciodt=0,33&hl=en&num=20",758,"2015-01-23",""
785,"J Magueijo, L Smolin","Lorentz invariance with an invariant energy scale",2002,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.88.190403","http://scholar.google.com/scholar?cites=6348026264873549112&as_sdt=5,33&sciodt=0,33&hl=en&num=20",759,"2015-01-23",""
50,"MT Wang, ST Yau","Quasilocal mass in general relativity",2009,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.102.021101","http://scholar.google.com/scholar?cites=17493526421055508183&as_sdt=5,33&sciodt=0,33&hl=en&num=20",760,"2015-01-23",""
40,"GS Hall","The classification of second order symmetric tensors in general relativity theory",1979,"Differential Geometry, Banach Centre Publications","","","http://scholar.google.com/scholar?cites=968264617807588938&as_sdt=5,33&sciodt=0,33&hl=en&num=20",761,"2015-01-23","CITATION"
40,"P Havas","Simultaneity, conventialism, general covariance, and the special theory of relativity",1987,"General relativity and gravitation","Springer","http://link.springer.com/article/10.1007/BF00760649","http://scholar.google.com/scholar?cites=16575302979521600126&as_sdt=5,33&sciodt=0,33&hl=en&num=20",762,"2015-01-23",""
702,"RH Dicke","Mach's principle and invariance under transformation of units",1962,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.125.2163","http://scholar.google.com/scholar?cites=16638670149513393985&as_sdt=5,33&sciodt=0,33&hl=en&num=20",763,"2015-01-23",""
66,"HL Bray","The Penrose inequality in general relativity and volume comparison theorems involving scalar curvature",1997,"","Citeseer","","http://scholar.google.com/scholar?cites=8101598107308901145&as_sdt=5,33&sciodt=0,33&hl=en&num=20",764,"2015-01-23","PDF"
42,"A Einstein, N Rosen","Two-body problem in general relativity theory",1936,"Physical Review","APS","http://link.aps.org/doi/10.1103/PhysRev.49.404.2","http://scholar.google.com/scholar?cites=11357327929067446173&as_sdt=5,33&sciodt=0,33&hl=en&num=20",765,"2015-01-23",""
50,"SM Kopejkin","The equations of motion of extended bodies in general-relativity with conservative corrections and radiation damping taken into account",1985,"ASTRONOMICHESKII ZHURNAL","MEZHDUNARODNAYA KNIGA 39 …","","http://scholar.google.com/scholar?cites=1031672492012177991&as_sdt=5,33&sciodt=0,33&hl=en&num=20",766,"2015-01-23","CITATION"
45,"CM Will","General relativity at 75: how right was Einstein?",1990,"Science","sciencemag.org","http://www.sciencemag.org/content/250/4982/770.short","http://scholar.google.com/scholar?cites=2558511969597666440&as_sdt=5,33&sciodt=0,33&hl=en&num=20",767,"2015-01-23",""
424,"E Witten","Instability of the Kaluza-Klein vacuum",1982,"Nuclear Physics B","Elsevier","http://www.sciencedirect.com/science/article/pii/0550321382900074","http://scholar.google.com/scholar?cites=15517641482914942524&as_sdt=5,33&sciodt=0,33&hl=en&num=20",768,"2015-01-23",""
35,"AE Fischer, V Moncrief","Hamiltonian reduction of Einstein's equations of general relativity",1997,"Nuclear Physics B-Proceedings Supplements","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920563297003630","http://scholar.google.com/scholar?cites=15475699066149779637&as_sdt=5,33&sciodt=0,33&hl=en&num=20",769,"2015-01-23",""
51,"I Dymnikova","Regular electrically charged vacuum structures with de Sitter centre in nonlinear electrodynamics coupled to general relativity",2004,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/21/18/009","http://scholar.google.com/scholar?cites=14450173595580468412&as_sdt=5,33&sciodt=0,33&hl=en&num=20",770,"2015-01-23",""
49,"H Russ, M Morita, M Kasai, G Börner","Zel'dovich-type approximation for an inhomogeneous universe in general relativity: Second-order solutions",1996,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.53.6881","http://scholar.google.com/scholar?cites=4445355872399478640&as_sdt=5,33&sciodt=0,33&hl=en&num=20",771,"2015-01-23",""
44,"S Chandrasekhar","Cylindrical waves in general relativity",1986,"… of the Royal Society of London. …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/408/1835/209.short","http://scholar.google.com/scholar?cites=12369380869944331260&as_sdt=5,33&sciodt=0,33&hl=en&num=20",772,"2015-01-23",""
38,"EM Butterworth, JR Ipser","Rapidly rotating fluid bodies in general relativity",1975,"The Astrophysical Journal","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=305338612202552793&as_sdt=5,33&sciodt=0,33&hl=en&num=20",773,"2015-01-23","HTML"
39,"VL Ginzburg, DA Kirzhnits, AA Lyubushin","ROLE OF QUANTUM FLUCTUATIONS OF A GRAVITATIONAL FIELD IN GENERAL RELATIVITY AND COSMOLOGY.",1971,"","osti.gov","","http://scholar.google.com/scholar?cites=2501438800391817263&as_sdt=5,33&sciodt=0,33&hl=en&num=20",774,"2015-01-23","CITATION"
35,"F Englert, E Gunzig, C Truffin, P Windey","Conformal invariant general relativity with dynamical symmetry breakdown",1975,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/0370269375902476","http://scholar.google.com/scholar?cites=3011274320824305781&as_sdt=5,33&sciodt=0,33&hl=en&num=20",775,"2015-01-23",""
53,"RE Kates","Motion of a small body through an external field in general relativity calculated by matched asymptotic expansions",1980,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.22.1853","http://scholar.google.com/scholar?cites=15845083200242942732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",776,"2015-01-23",""
39,"M Pawlowski, VV Papoyan, VN Pervushin…","Conformal unification of general relativity and standard model",1998,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/S037026939801394X","http://scholar.google.com/scholar?cites=11479713419352360859&as_sdt=5,33&sciodt=0,33&hl=en&num=20",777,"2015-01-23",""
34,"VS Beskin","The influence of general relativity effects on pulsar electrodynamics",1990,"Pisma v Astronomicheskii Zhurnal","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/1990PAZh...16..665B","http://scholar.google.com/scholar?cites=15438385018607805957&as_sdt=5,33&sciodt=0,33&hl=en&num=20",778,"2015-01-23",""
32,"SJ Wilson","Exact solution of a static charged sphere in general relativity",1969,"Canadian Journal of Physics","NRC Research Press","http://www.nrcresearchpress.com/doi/abs/10.1139/p69-292","http://scholar.google.com/scholar?cites=12941677153427682028&as_sdt=5,33&sciodt=0,33&hl=en&num=20",779,"2015-01-23",""
49,"PAM Dirac","Recent developments in general relativity",1962,"A collection of papers dedicated to L. Infeld, Pergamon, …","","","http://scholar.google.com/scholar?cites=16843891375273387863&as_sdt=5,33&sciodt=0,33&hl=en&num=20",780,"2015-01-23","CITATION"
30,"EH Robson","Junction conditions in general relativity theory",1972,"Annales de l'institut Henri Poincaré (A) Physique …","eudml.org","","http://scholar.google.com/scholar?cites=2445393941337997779&as_sdt=5,33&sciodt=0,33&hl=en&num=20",781,"2015-01-23","CITATION"
337,"M Kaku","Introduction to superstrings",1988,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:21003877","http://scholar.google.com/scholar?cites=4857400367370975030&as_sdt=5,33&sciodt=0,33&hl=en&num=20",782,"2015-01-23",""
37,"HA Atwater","Introduetion to General Relativity",1974,"","Springer","http://www.springerlink.com/index/pdf/10.1007/BF03157027","http://scholar.google.com/scholar?cites=17861380966476433122&as_sdt=5,33&sciodt=0,33&hl=en&num=20",783,"2015-01-23",""
37,"A Avez","Characteristic classes and Weyl tensor: Applications to general relativity",1970,"Proceedings of the National Academy of Sciences","National Acad Sciences","http://www.pnas.org/content/66/2/265.short","http://scholar.google.com/scholar?cites=17499939157834494580&as_sdt=5,33&sciodt=0,33&hl=en&num=20",784,"2015-01-23",""
445,"SB Giddings, A Strominger","Loss of incoherence and determination of coupling constants in quantum gravity",1988,"Nuclear Physics B","Elsevier","http://www.sciencedirect.com/science/article/pii/0550321388901095","http://scholar.google.com/scholar?cites=8417073287423154944&as_sdt=5,33&sciodt=0,33&hl=en&num=20",785,"2015-01-23",""
44,"G Bergqvist","Positivity and definitions of mass (general relativity)",1992,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/9/8/012","http://scholar.google.com/scholar?cites=10273422767499190797&as_sdt=5,33&sciodt=0,33&hl=en&num=20",786,"2015-01-23",""
286,"K Hayashi, T Shirafuji","Gravity from Poincaré Gauge Theory of the Fundamental Particles. I General Formulation",1980,"Progress of Theoretical Physics","ptp.oxfordjournals.org","http://ptp.oxfordjournals.org/content/64/3/866.short","http://scholar.google.com/scholar?cites=18370878764460412434&as_sdt=5,33&sciodt=0,33&hl=en&num=20",787,"2015-01-23",""
40,"N Nakanishi","Indefinite-Metric Quantum Field Theory of General Relativity. II—Commutation Relations—",1978,"Progress of Theoretical Physics","ptp.oxfordjournals.org","http://ptp.oxfordjournals.org/content/60/4/1190.short","http://scholar.google.com/scholar?cites=3677771626912838201&as_sdt=5,33&sciodt=0,33&hl=en&num=20",788,"2015-01-23",""
39,"N Nakanishi","Indefinite-Metric Quantum Field Theory of General Relativity. V Vierbein Formalism",1979,"Progress of Theoretical Physics","ptp.oxfordjournals.org","http://ptp.oxfordjournals.org/content/62/3/779.short","http://scholar.google.com/scholar?cites=14628973744743017345&as_sdt=5,33&sciodt=0,33&hl=en&num=20",789,"2015-01-23",""
41,"WB Bonnor","The equilibrium of a charged test particle in the field of a spherical charged mass in general relativity",1993,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/10/10/014","http://scholar.google.com/scholar?cites=12059665442736007779&as_sdt=5,33&sciodt=0,33&hl=en&num=20",790,"2015-01-23",""
43,"KG Arun, BR Iyer, MSS Qusailah, BS Sathyaprakash","Probing the nonlinear structure of general relativity with black hole binaries",2006,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.74.024006","http://scholar.google.com/scholar?cites=10333616940657325599&as_sdt=5,33&sciodt=0,33&hl=en&num=20",791,"2015-01-23",""
37,"JM Whittaker","An interior solution in general relativity",1968,"Proceedings of the Royal Society of London. Series A, …","JSTOR","http://www.jstor.org/stable/2416369","http://scholar.google.com/scholar?cites=13046140044763515610&as_sdt=5,33&sciodt=0,33&hl=en&num=20",792,"2015-01-23",""
697,"JW York Jr","Role of conformal three-geometry in the dynamics of gravitation",1972,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.28.1082","http://scholar.google.com/scholar?cites=17598700393344485344&as_sdt=5,33&sciodt=0,33&hl=en&num=20",793,"2015-01-23",""
40,"MGJ Van der Burg","Gravitational Waves in General Relativity. IX. Conserved Quantities",1966,"… of the Royal Society of London. …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/294/1436/112.short","http://scholar.google.com/scholar?cites=14592589927221670875&as_sdt=5,33&sciodt=0,33&hl=en&num=20",794,"2015-01-23",""
49,"R Penrose","General Relativity ed L O'Raifeartaigh",1972,"","Oxford: Clarendon","","http://scholar.google.com/scholar?cites=4768873285926829436&as_sdt=5,33&sciodt=0,33&hl=en&num=20",795,"2015-01-23","CITATION"
43,"V Perlick","On Fermat's principle in general relativity. II. The conformally stationary case",1990,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/7/10/016","http://scholar.google.com/scholar?cites=5478640746786474032&as_sdt=5,33&sciodt=0,33&hl=en&num=20",796,"2015-01-23",""
45,"P Laguna-Castillo, RA Matzner","Inflation and bubbles in general relativity",1986,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.34.2913","http://scholar.google.com/scholar?cites=14843278083978701978&as_sdt=5,33&sciodt=0,33&hl=en&num=20",797,"2015-01-23",""
71,"P Grandclément, S Bonazzola, E Gourgoulhon…","A multidomain spectral method for scalar and vectorial Poisson equations with noncompact sources",2001,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0021999101967348","http://scholar.google.com/scholar?cites=13152674339315806783&as_sdt=5,33&sciodt=0,33&hl=en&num=20",798,"2015-01-23",""
145,"T Jacobson, L Smolin","The left-handed spin connection as a variable for canonical gravity",1987,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/0370269387916728","http://scholar.google.com/scholar?cites=10322520216078898345&as_sdt=5,33&sciodt=0,33&hl=en&num=20",799,"2015-01-23",""
67,"TGF Li, W Del Pozzo, S Vitale, C Van Den Broeck…","Towards a generic test of the strong field dynamics of general relativity using compact binary coalescence",2012,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.85.082003","http://scholar.google.com/scholar?cites=11855153272252158184&as_sdt=5,33&sciodt=0,33&hl=en&num=20",800,"2015-01-23",""
30,"ER Harrison","Scalar-tensor theory and general relativity",1972,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.6.2077","http://scholar.google.com/scholar?cites=10997367361434553188&as_sdt=5,33&sciodt=0,33&hl=en&num=20",801,"2015-01-23",""
39,"P Szekeres","Spaces conformal to a class of spaces in general relativity",1963,"Proceedings of the Royal Society of …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/274/1357/206.short","http://scholar.google.com/scholar?cites=2277567857285612078&as_sdt=5,33&sciodt=0,33&hl=en&num=20",802,"2015-01-23",""
33,"JL Synge, L O'Raifeartaigh","General relativity; papers in honour of JL Synge",1972,"","Clarendon Press","","http://scholar.google.com/scholar?cites=2407922890471985047&as_sdt=5,33&sciodt=0,33&hl=en&num=20",803,"2015-01-23","CITATION"
47,"FJ Tipler, CJS Clarke, GFR Ellis","General Relativity and Gravitation, ed. A Held",1980,"","Plenum (New York, 1978)","","http://scholar.google.com/scholar?cites=7871985910116599872&as_sdt=5,33&sciodt=0,33&hl=en&num=20",804,"2015-01-23","CITATION"
40,"E Barausse, TP Sotiriou","Perturbed Kerr Black Holes Can Probe Deviations from General Relativity",2008,"Physical review letters","American Physical Society","","http://scholar.google.com/scholar?cites=12149820879487167667&as_sdt=5,33&sciodt=0,33&hl=en&num=20",805,"2015-01-23","CITATION"
40,"M Blagojević, J Garecki, FW Hehl, YN Obukhov","Real null coframes in general relativity and GPS type coordinates",2002,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.65.044018","http://scholar.google.com/scholar?cites=11185502204006138819&as_sdt=5,33&sciodt=0,33&hl=en&num=20",806,"2015-01-23",""
47,"U Heilig","On the existence of rotating stars in general relativity",1995,"Communications in Mathematical Physics","Springer","http://link.springer.com/article/10.1007/BF02099884","http://scholar.google.com/scholar?cites=2854229001175948200&as_sdt=5,33&sciodt=0,33&hl=en&num=20",807,"2015-01-23",""
58,"U Sperhake, E Berti, V Cardoso, JA González…","Eccentric binary black-hole mergers: The transition from inspiral to plunge in general relativity",2008,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.78.064069","http://scholar.google.com/scholar?cites=15014178490902804250&as_sdt=5,33&sciodt=0,33&hl=en&num=20",808,"2015-01-23",""
46,"E Alvarez","Can one tell Einstein's unimodular theory from Einstein's general relativity?",2005,"Journal of High Energy Physics","iopscience.iop.org","http://iopscience.iop.org/1126-6708/2005/03/002","http://scholar.google.com/scholar?cites=16152612059948594857&as_sdt=5,33&sciodt=0,33&hl=en&num=20",809,"2015-01-23",""
39,"E Massa","Space tensors in general relativity I: Spatial tensor algebra and analysis",1974,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF02451398","http://scholar.google.com/scholar?cites=574691693816710879&as_sdt=5,33&sciodt=0,33&hl=en&num=20",810,"2015-01-23",""
37,"L Infeld","On the motion of bodies in general relativity theory",1954,"Acta Phys. Polonica","","","http://scholar.google.com/scholar?cites=3187387288180580117&as_sdt=5,33&sciodt=0,33&hl=en&num=20",811,"2015-01-23","CITATION"
52,"D Rapetti, SW Allen, A Mantz…","The observed growth of massive galaxy clusters–III. Testing general relativity on cosmological scales",2010,"Monthly Notices of the …","mnras.oxfordjournals.org","","http://scholar.google.com/scholar?cites=5540019317274014318&as_sdt=5,33&sciodt=0,33&hl=en&num=20",812,"2015-01-23","HTML"
54,"GS Hall, JD Steele","Conformal vector fields in general relativity",1991,"Journal of mathematical physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/32/7/10.1063/1.529249","http://scholar.google.com/scholar?cites=8620145702145032358&as_sdt=5,33&sciodt=0,33&hl=en&num=20",813,"2015-01-23",""
34,"M Ferraris, J Kijowski","General relativity is a gauge type theory",1981,"Letters in Mathematical Physics","Springer","http://link.springer.com/article/10.1007/BF00403241","http://scholar.google.com/scholar?cites=16609423530980954291&as_sdt=5,33&sciodt=0,33&hl=en&num=20",814,"2015-01-23",""
46,"K Akama, Y Chikashige, T Matsuki, H Terazawa","GRAVITY AND ELECTROMAGNETISM AS COLLECTIVE PHENOMENA: A DERIVATION OF EINSTEIN'S GENERAL RELATIVITY",1978,"Progress of Theoretical Physics","","","http://scholar.google.com/scholar?cites=891386300080196652&as_sdt=5,33&sciodt=0,33&hl=en&num=20",815,"2015-01-23","CITATION"
1151,"RM Wald","Black hole entropy is the Noether charge",1993,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.R3427","http://scholar.google.com/scholar?cites=9375784039099671052&as_sdt=5,33&sciodt=0,33&hl=en&num=20",816,"2015-01-23",""
36,"A Nduka","Charged fluid sphere in general relativity",1976,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00766408","http://scholar.google.com/scholar?cites=2238521619403262137&as_sdt=5,33&sciodt=0,33&hl=en&num=20",817,"2015-01-23",""
35,"MC Faulkes","Charged spheres in general relativity",1969,"Canadian Journal of Physics","NRC Research Press","http://www.nrcresearchpress.com/doi/abs/10.1139/p69-250","http://scholar.google.com/scholar?cites=5071737948331453997&as_sdt=5,33&sciodt=0,33&hl=en&num=20",818,"2015-01-23",""
34,"GFR Ellis, DR Matravers","General covariance in general relativity?",1995,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF02105323","http://scholar.google.com/scholar?cites=7549813321029293411&as_sdt=5,33&sciodt=0,33&hl=en&num=20",819,"2015-01-23",""
73,"L Samushia, BA Reid, M White…","The clustering of galaxies in the SDSS-III DR9 Baryon Oscillation Spectroscopic Survey: testing deviations from Λ and general relativity using anisotropic clustering of …",2013,"Monthly Notices of …","mnras.oxfordjournals.org","http://mnras.oxfordjournals.org/content/429/2/1514.short","http://scholar.google.com/scholar?cites=2968585351604642631&as_sdt=5,33&sciodt=0,33&hl=en&num=20",820,"2015-01-23",""
32,"M Carmeli, S Behar","Cosmological general relativity",1996,"Commun. Theor. Phys","World Scientific","","http://scholar.google.com/scholar?cites=15595741212777978236&as_sdt=5,33&sciodt=0,33&hl=en&num=20",821,"2015-01-23","CITATION"
43,"PT Chruściel","On the invariant mass conjecture in general relativity",1988,"Communications in mathematical physics","Springer","http://link.springer.com/article/10.1007/BF01217963","http://scholar.google.com/scholar?cites=15736867767727538731&as_sdt=5,33&sciodt=0,33&hl=en&num=20",822,"2015-01-23",""
44,"GV Kraniotis, SB Whitehouse","Compact calculation of the perihelion precession of Mercury in general relativity, the cosmological constant and Jacobi's inversion problem",2003,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/20/22/007","http://scholar.google.com/scholar?cites=9115344692052663496&as_sdt=5,33&sciodt=0,33&hl=en&num=20",823,"2015-01-23",""
57,"L Baiotti, R De Pietri, GM Manca, L Rezzolla","Accurate simulations of the dynamical bar-mode instability in full general relativity",2007,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.75.044023","http://scholar.google.com/scholar?cites=17691442187234147835&as_sdt=5,33&sciodt=0,33&hl=en&num=20",824,"2015-01-23",""
63,"JA Faber, TW Baumgarte, SL Shapiro, K Taniguchi…","Dynamical evolution of black hole-neutron star binaries in general relativity: Simulations of tidal disruption",2006,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.73.024012","http://scholar.google.com/scholar?cites=13392629455411605277&as_sdt=5,33&sciodt=0,33&hl=en&num=20",825,"2015-01-23",""
37,"A Komar","Positive-definite energy density and global consequences for general relativity",1963,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.129.1873","http://scholar.google.com/scholar?cites=4030393004069980149&as_sdt=5,33&sciodt=0,33&hl=en&num=20",826,"2015-01-23",""
42,"A Serna, JM Alimi, A Navarro","Convergence of scalar–tensor theories towards general relativity and primordial nucleosynthesis",2002,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/19/5/302","http://scholar.google.com/scholar?cites=16739310294933089668&as_sdt=5,33&sciodt=0,33&hl=en&num=20",827,"2015-01-23",""
45,"AZ Petrov","New method in general relativity theory",1966,"M., Nauka","","","http://scholar.google.com/scholar?cites=8671868706882685476&as_sdt=5,33&sciodt=0,33&hl=en&num=20",828,"2015-01-23","CITATION"
38,"JC Ries, C Huang, MM Watkins","Effect of general relativity on a near-Earth satellite in the geocentric and barycentric reference frames",1988,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.61.903","http://scholar.google.com/scholar?cites=10000126004028004031&as_sdt=5,33&sciodt=0,33&hl=en&num=20",829,"2015-01-23",""
38,"GS Asanov","A Finslerian extension of general relativity",1981,"Foundations of Physics","Springer","http://link.springer.com/article/10.1007/BF00715202","http://scholar.google.com/scholar?cites=15469379387824888539&as_sdt=5,33&sciodt=0,33&hl=en&num=20",830,"2015-01-23",""
43,"GS Hall, W Kay","Curvature structure in general relativity",1988,"Journal of mathematical physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/29/2/10.1063/1.528030","http://scholar.google.com/scholar?cites=10276712033744216711&as_sdt=5,33&sciodt=0,33&hl=en&num=20",831,"2015-01-23",""
52,"DR Brill, RH Gowdy","Quantization of general relativity",1970,"Reports on Progress in Physics","iopscience.iop.org","http://iopscience.iop.org/0034-4885/33/2/301","http://scholar.google.com/scholar?cites=718863676480864300&as_sdt=5,33&sciodt=0,33&hl=en&num=20",832,"2015-01-23",""
79,"C Rovelli","Loop quantum gravity",2003,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:35013993","http://scholar.google.com/scholar?cites=13556756892027076021&as_sdt=5,33&sciodt=0,33&hl=en&num=20",833,"2015-01-23",""
396,"JF Plebanski","Some solutions of complex Einstein equations",1975,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:7238151","http://scholar.google.com/scholar?cites=16660578399092728355&as_sdt=5,33&sciodt=0,33&hl=en&num=20",834,"2015-01-23",""
37,"JR Ipser, RH Price","Nonradial pulsations of stellar models in general relativity",1991,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.43.1768","http://scholar.google.com/scholar?cites=11032636155986468683&as_sdt=5,33&sciodt=0,33&hl=en&num=20",835,"2015-01-23",""
33,"MW Evans","Spin connection resonance in gravitational general relativity",2007,"ACTA PHYSICA POLONICA SERIES B","unifiedfieldtheory.info","","http://scholar.google.com/scholar?cites=7158913505571356005&as_sdt=5,33&sciodt=0,33&hl=en&num=20",836,"2015-01-23","PDF"
30,"C Sivaram, KP Sinha","f-gravity and spinors in general relativity",1975,"Lettere Al Nuovo Cimento (1971–1985)","Springer","http://www.springerlink.com/index/4426N047461K0U14.pdf","http://scholar.google.com/scholar?cites=10511285861740315422&as_sdt=5,33&sciodt=0,33&hl=en&num=20",837,"2015-01-23",""
34,"BK Harrison","New large family of vacuum solutions of the equations of general relativity",1980,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.21.1695","http://scholar.google.com/scholar?cites=7407167158841045495&as_sdt=5,33&sciodt=0,33&hl=en&num=20",838,"2015-01-23",""
40,"AP Balachandran, G Marmo, BS Skagerstam, A Stern","Spinning particles in general relativity",1980,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/037026938090009X","http://scholar.google.com/scholar?cites=4502092924474945902&as_sdt=5,33&sciodt=0,33&hl=en&num=20",839,"2015-01-23",""
36,"C Di Bartolo, R Gambini, J Griego, J Pullin","Consistent canonical quantization of general relativity in the space of Vassiliev invariants",2000,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.84.2314","http://scholar.google.com/scholar?cites=11493365207436067832&as_sdt=5,33&sciodt=0,33&hl=en&num=20",840,"2015-01-23",""
